id,customer_id,employee_id,product_id,transaction_date,quantity,discount_amount,reward_point
79824,1838,7,1700,14:19.0,8,0,6
79825,1753,10,1350,23:32.0,3,0,2.35
79826,1415,1,176,17:31.0,4,25.28,5.19
79827,1761,10,774,33:26.0,2,0,0.1
79828,627,10,446,52:26.0,9,0,15.48
79829,68,10,1666,20:34.0,1,7.5,1.58
79830,1956,4,1739,55:50.0,6,0,5.51
79831,1384,10,1430,01:22.0,9,0,12.91
79832,1315,5,1793,28:00.0,8,0,8.4
79833,1363,5,1272,45:00.0,5,0,4.42
79834,8,4,975,19:43.0,1,0,0.21
79835,1975,7,1562,00:33.0,10,0,18.86
79836,575,4,1952,58:10.0,7,0,0.65
79837,1100,13,602,28:54.0,4,0,4
79838,1406,17,1439,23:23.0,5,0,0.07
79839,496,7,1900,14:43.0,7,0,10.11
79840,738,2,1891,43:08.0,6,0,8.87
79841,1701,10,1628,23:06.0,8,0,9.17
79842,824,13,1617,17:19.0,10,0,10.1
79843,382,17,264,21:19.0,1,0,1
79844,398,7,1441,12:35.0,3,0,2.68
79845,414,7,674,02:51.0,4,0,0.74
79846,219,7,1813,25:37.0,9,0,14.43
79847,1423,13,1195,38:21.0,3,0,4
79848,251,4,826,19:38.0,10,0,12.08
79849,1019,10,1929,49:10.0,8,12.16,13.15
79850,954,4,134,39:45.0,8,0,4.92
79851,464,10,266,54:52.0,2,0,2.78
79852,589,20,663,42:54.0,4,0,6.99
79853,1973,5,82,48:07.0,2,0,2.78
79854,1229,1,617,34:49.0,2,0,3.77
79855,128,7,1177,09:36.0,5,0,7.37
79856,10,10,87,41:36.0,10,0,15.35
79857,986,5,970,01:32.0,8,0,7.23
79858,152,17,1026,18:33.0,7,0,12.26
79859,1791,13,147,24:23.0,5,0,0
79860,1644,4,1451,47:11.0,8,0,4.07
79861,732,4,1972,30:01.0,2,0,2.44
79862,939,5,1425,49:47.0,9,0,8.34
79863,1414,10,1438,53:26.0,3,0,4.97
79864,1816,7,1931,43:49.0,3,0,2.24
79865,1394,7,47,26:32.0,8,39.99,4.49
79866,1980,7,107,30:56.0,5,7.95,5.27
79867,1899,20,1103,44:14.0,9,0,3.95
79868,1680,10,1187,34:04.0,2,0,0.4
79869,1582,20,1353,38:43.0,5,0,4.27
79870,1360,7,986,24:23.0,2,0,3.22
79871,1753,2,648,44:10.0,2,0,2.97
79872,1524,7,1390,04:47.0,4,0,2.98
79873,634,20,1775,34:17.0,9,12.84,12.82
79874,1859,7,1131,17:22.0,1,0,0.87
79875,720,1,473,58:38.0,3,0,5.01
79876,552,17,1194,23:12.0,9,46.56,13.03
79877,1954,13,354,02:03.0,4,0,6.6
79878,796,20,569,43:22.0,2,0,0.5
79879,641,1,1018,30:18.0,8,0,15.51
79880,335,7,1078,22:24.0,7,0,6.78
79881,538,7,255,01:03.0,2,0,0.46
79882,310,13,694,21:33.0,2,0,1.51
79883,542,4,267,33:16.0,6,0,5.86
79884,1149,7,791,48:55.0,4,6.67,7.25
79885,286,13,536,48:25.0,1,0,1.54
79886,1682,1,1536,31:34.0,5,0,8.84
79887,672,5,1444,28:07.0,7,0,8.09
79888,614,17,1601,54:42.0,3,0,0.41
79889,1689,13,599,31:49.0,6,0,10.79
79890,837,2,871,08:46.0,8,0,11.26
79891,681,2,677,08:31.0,7,0,9.03
79892,1726,4,945,03:19.0,1,0,1.63
79893,1761,1,1613,49:13.0,8,0,7.77
79894,1207,20,1639,45:32.0,1,0,1.19
79895,448,1,1889,23:54.0,8,0,8.06
79896,510,17,1114,56:20.0,4,0,5.14
79897,1890,13,1048,45:33.0,10,0,1.43
79898,1287,20,1651,48:39.0,4,0,1.9
79899,138,13,661,52:52.0,8,0,2.97
79900,538,13,1673,35:54.0,3,0,5.81
79901,1544,2,1943,06:01.0,8,20.32,5.53
79902,800,17,794,04:56.0,1,0,1.14
79903,1803,4,795,38:08.0,1,35.14,0.46
79904,637,13,1937,09:12.0,10,0,10.27
79905,1923,7,856,10:51.0,2,0,2
79906,1561,5,34,37:11.0,7,0,5.03
79907,104,4,1172,41:53.0,4,0,1.31
79908,859,2,427,36:31.0,3,0,1.83
79909,13,5,208,47:34.0,3,0,1.84
79910,1233,2,769,06:34.0,1,0,2
79911,53,4,1738,59:18.0,4,0,3.12
79912,1721,2,1823,42:23.0,1,0,0.17
79913,1471,1,738,41:02.0,6,0,1.91
79914,1062,2,1174,59:15.0,3,0,4.51
79915,1745,2,768,31:54.0,6,0,7.5
79916,1626,17,479,42:13.0,6,0,6.68
79917,170,5,1161,59:08.0,2,0,1.66
79918,141,1,1307,10:46.0,9,16.7,7.37
79919,1720,5,1424,24:30.0,2,0,2.25
79920,381,10,1582,11:35.0,10,0,11.3
79921,1599,10,1988,02:47.0,7,0,1.03
79922,1611,13,1677,23:24.0,5,0,9.43
79923,1485,5,222,40:39.0,5,0,4.98
79924,1718,13,1461,16:36.0,3,0,3.48
79925,1832,5,225,48:33.0,10,0,16.82
79926,1478,20,1656,51:01.0,6,0,3.99
79927,1541,7,1277,13:29.0,1,0,0.72
79928,20,20,624,04:09.0,1,0,0.76
79929,414,10,1319,50:21.0,1,0,0.2
79930,820,1,1151,55:43.0,6,0,0.84
79931,884,2,1856,41:12.0,6,12.52,0.61
79932,588,4,543,42:26.0,7,0,12.91
79933,90,10,1160,09:58.0,4,0,0.44
79934,1457,4,1648,24:05.0,1,0,1.47
79935,1800,1,1973,02:52.0,6,0,1.73
79936,1120,2,303,46:40.0,1,0,1.35
79937,317,7,1698,11:39.0,4,0,2.12
79938,983,2,1275,48:32.0,2,0,3.79
79939,1613,17,159,41:48.0,1,0,1.56
79940,985,20,1676,50:04.0,8,10.88,0.78
79941,68,2,1991,02:07.0,2,33.23,0
79942,1477,7,1303,58:42.0,8,0,3.46
79943,293,17,1132,29:53.0,8,0,3.02
79944,1831,2,1139,27:38.0,7,5.36,11.89
79945,320,13,671,34:07.0,5,0,1.04
79946,685,4,297,02:50.0,10,0,6.59
79947,149,4,1442,17:20.0,10,0,3.51
79948,49,7,1923,57:36.0,9,0,1.55
79949,1314,4,1570,17:27.0,2,0,0.46
79950,1700,13,1302,59:57.0,2,0,0.16
79951,1475,17,1589,03:12.0,5,0,0.35
79952,1341,7,94,32:41.0,7,0,5.09
79953,267,17,1959,58:42.0,3,0,3.55
79954,1363,20,1067,49:17.0,9,0,11.26
79955,189,2,533,33:58.0,9,0,16.24
79956,1645,17,1837,02:53.0,7,0,4.95
79957,1,4,115,26:36.0,1,0,0.3
79958,282,20,833,44:14.0,3,0,2.35
79959,1684,4,139,48:56.0,7,0,0.15
79960,143,5,1593,36:28.0,7,0,0.35
79961,1470,17,1688,55:32.0,1,0,1.12
79962,962,7,821,29:51.0,9,0,3.26
79963,925,7,1364,04:14.0,9,29.42,8.14
79964,622,1,1904,56:56.0,7,0,7.92
79965,1023,10,223,19:21.0,7,0,1.63
79966,1893,2,1078,08:35.0,9,0,1.16
79967,1648,13,314,46:00.0,2,0,3.88
79968,1456,2,1299,00:12.0,4,0,3.74
79969,1814,13,1283,37:56.0,8,0,8.87
79970,1541,2,641,44:17.0,6,0,11.42
79971,1696,13,1865,14:39.0,3,0,3.55
79972,33,10,97,36:29.0,7,0,2.81
79973,1045,4,198,43:44.0,6,0,8.68
79974,950,10,1093,09:05.0,10,6.25,10.39
79975,640,20,578,10:01.0,3,3.46,4.07
79976,607,20,480,50:51.0,7,15.84,3.81
79977,734,10,1808,24:47.0,8,0,13.69
79978,1490,17,996,34:31.0,10,0,3.78
79979,1580,7,826,58:14.0,1,6.05,1.73
79980,1071,7,219,03:32.0,5,0,5.26
79981,212,5,1157,48:59.0,7,40.56,2.93
79982,620,13,1519,57:40.0,3,0,3.85
79983,1544,7,778,20:15.0,6,0,8.62
79984,448,10,1987,58:36.0,8,17.31,3.79
79985,1888,5,1263,26:39.0,5,0,1.74
79986,1960,10,856,31:50.0,7,0,1.29
79987,1287,10,1267,47:02.0,3,16.88,5.28
79988,726,4,1937,17:07.0,3,0,5.84
79989,1945,10,109,12:08.0,3,0,1.75
79990,414,7,508,52:06.0,4,38.38,2.22
79991,576,17,1928,57:33.0,7,0,5.04
79992,812,4,84,18:53.0,5,0,8.99
79993,853,4,1787,50:23.0,8,0,7.49
79994,1536,7,586,56:16.0,3,0,3.33
79995,1295,4,1440,13:22.0,6,0,5.45
79996,1024,20,1258,23:33.0,7,0,12.18
79997,768,20,1468,29:33.0,2,0,1.07
79998,1137,7,1227,50:43.0,7,0,9.08
79999,295,2,1257,41:55.0,6,0,7.49
80000,428,4,434,59:04.0,4,0,5.63
80001,442,10,877,39:16.0,1,0,0.62
80002,1759,4,66,34:12.0,3,0,5.38
80003,49,20,1551,39:02.0,8,40.88,1.98
80004,1177,13,1887,23:14.0,9,0,0.96
80005,1364,5,1897,56:12.0,4,14.07,0.24
80006,594,1,454,54:43.0,8,0,6.51
80007,56,13,1269,40:10.0,7,0,4.43
80008,1577,5,1135,11:07.0,2,30.54,3.99
80009,1943,13,66,10:31.0,1,0,0.15
80010,1271,17,1792,01:53.0,8,0,8.34
80011,1722,17,1293,16:54.0,10,0,1.22
80012,667,7,91,01:00.0,4,0,1.23
80013,841,7,975,21:54.0,4,20.83,5.04
80014,1936,1,1921,59:12.0,9,0,1.3
80015,1208,7,659,01:09.0,7,0,11.83
80016,1684,7,1031,23:21.0,8,0,2.03
80017,725,7,967,10:08.0,7,0,12.51
80018,1580,17,1590,51:03.0,1,0,0.27
80019,602,5,237,58:25.0,1,0,0.4
80020,1206,17,829,33:13.0,1,0,1.1
80021,589,17,162,42:04.0,5,0,2.94
80022,1021,4,1535,52:27.0,1,0,0.64
80023,1608,1,37,15:53.0,3,0,1.08
80024,323,20,1058,00:25.0,8,0,9.97
80025,164,4,442,08:08.0,3,0,1.57
80026,1682,20,1767,35:58.0,9,0,3.8
80027,1237,17,629,59:53.0,8,0,0.17
80028,1313,13,1094,39:08.0,7,0,5.24
80029,705,5,675,46:17.0,5,0,2.14
80030,363,2,975,25:31.0,9,0,12.12
80031,80,5,1696,47:01.0,6,0,6.92
80032,1880,10,1574,30:32.0,10,0,5.56
80033,1268,5,1450,47:41.0,7,0,9.87
80034,1363,10,411,53:56.0,10,22.57,5.56
80035,753,5,804,53:03.0,10,0,13.62
80036,745,7,638,24:53.0,5,0,1.59
80037,1174,20,1286,12:03.0,4,0,3.3
80038,421,7,716,56:22.0,5,0,8.85
80039,750,7,1461,06:53.0,2,0,3.8
80040,1227,13,616,40:24.0,8,0,2.28
80041,76,10,1761,54:04.0,7,0,0.36
80042,1841,2,914,22:44.0,9,0,3.62
80043,1331,2,1655,35:18.0,8,0,9.85
80044,234,5,484,15:39.0,9,0,15.64
80045,1637,20,903,49:37.0,7,0,0.28
80046,154,10,1296,55:59.0,9,0,2.26
80047,1917,5,1365,42:00.0,3,0,4.09
80048,1723,17,67,00:38.0,6,0,4.53
80049,519,20,1963,37:01.0,6,0,7.56
80050,1521,5,1428,54:27.0,10,0,9.83
80051,1588,2,1102,08:39.0,2,0,2.07
80052,1953,1,1173,14:39.0,4,0,6.09
80053,1049,13,948,35:27.0,5,0,3.93
80054,98,10,1480,55:54.0,2,0,3.3
80055,31,17,692,43:27.0,7,0,2.64
80056,785,2,1961,06:33.0,4,0,2.25
80057,1356,7,1259,24:39.0,4,0,3.1
80058,1732,13,901,04:54.0,1,0,0.91
80059,939,13,349,55:16.0,5,0,1.15
80060,1878,4,561,16:21.0,3,4.61,5.49
80061,706,10,808,15:00.0,6,0,9.55
80062,1581,1,1872,57:47.0,2,0,0.12
80063,810,2,187,07:01.0,1,0,0.73
80064,86,5,32,15:23.0,10,0,14.03
80065,1617,13,344,29:14.0,3,0,0.05
80066,1393,4,642,32:26.0,9,0,9.77
80067,265,13,406,30:07.0,3,0,0.75
80068,172,5,1535,42:02.0,8,0,4.06
80069,779,10,997,24:45.0,1,0,0.77
80070,1113,2,1922,58:35.0,10,0,3.47
80071,1136,5,676,47:55.0,1,38.32,1.74
80072,849,7,222,16:31.0,3,0,3.72
80073,1343,17,420,08:40.0,4,0,5.66
80074,1296,2,1588,03:07.0,1,0,1.54
80075,33,13,517,56:30.0,6,0,1.89
80076,239,10,1925,14:22.0,7,0,12.37
80077,497,1,1020,49:04.0,5,0,4.06
80078,27,4,744,45:18.0,2,0,2.92
80079,1799,5,962,24:07.0,4,0,3.76
80080,1613,4,1944,41:33.0,5,0,3.71
80081,1784,13,1896,34:30.0,5,0,5.55
80082,1848,20,24,59:16.0,2,3.46,0.05
80083,948,20,1801,34:32.0,3,12.12,1.61
80084,1002,2,1110,36:57.0,1,0,1.03
80085,215,7,1782,28:20.0,9,0,16.06
80086,1112,20,531,27:51.0,1,0,1.26
80087,534,2,775,10:45.0,1,0,1.22
80088,1854,13,892,00:51.0,6,0,11.82
80089,142,17,516,06:20.0,3,0,5.49
80090,1516,10,1466,37:31.0,6,0,9.47
80091,1197,17,1745,02:18.0,5,0,3.39
80092,1354,10,60,21:43.0,10,0,7.84
80093,428,20,1002,01:19.0,3,17.32,4.35
80094,1765,17,1113,40:07.0,4,0,6.28
80095,189,4,1191,15:21.0,2,0,0.93
80096,503,7,849,16:39.0,7,40.65,11.89
80097,1560,7,587,25:37.0,1,0,1.32
80098,21,13,1687,22:32.0,3,0,1.55
80099,1166,1,216,27:34.0,3,0,1.62
80100,1371,20,1625,53:04.0,10,0,13.47
80101,283,7,903,26:31.0,7,0,11.08
80102,221,10,1388,48:41.0,9,0,12.88
80103,1882,17,1182,43:48.0,7,0,8.8
80104,1519,20,344,20:32.0,6,0,5.07
80105,634,2,1488,42:09.0,8,0,13.59
80106,157,17,457,54:13.0,8,0,0.74
80107,1500,13,405,06:30.0,9,17.19,12.29
80108,97,20,360,16:57.0,3,0,3.73
80109,1598,2,253,43:23.0,2,0,0.36
80110,794,1,355,28:57.0,3,0,1.86
80111,392,4,1454,06:53.0,7,0,1.41
80112,1806,20,876,09:57.0,8,0,2.87
80113,1089,10,833,26:02.0,1,0,0.11
80114,655,5,171,46:58.0,6,18.05,3.11
80115,551,2,357,45:19.0,5,34.41,7.87
80116,762,20,656,29:16.0,8,36.82,4.84
80117,1620,17,423,51:09.0,9,0,7.39
80118,1073,10,187,05:55.0,4,11.73,3.31
80119,860,20,668,28:42.0,1,0,1.17
80120,54,1,347,49:11.0,1,0,0.47
80121,451,17,1019,57:48.0,7,0,0.89
80122,1744,5,1006,49:55.0,7,0,4.56
80123,1332,13,1109,17:57.0,4,0,7
80124,443,7,1750,58:23.0,1,0,0.77
80125,1587,4,589,29:18.0,7,0,8.76
80126,785,20,486,13:52.0,10,7.18,10.47
80127,1439,17,1513,36:25.0,6,16.52,2.23
80128,1736,4,1380,18:47.0,10,0,3.51
80129,1943,5,1742,07:41.0,8,0,7.52
80130,1195,10,1079,38:56.0,3,0,5.28
80131,1788,13,1485,11:52.0,8,4.73,14.47
80132,1675,10,1732,36:25.0,1,0,0.57
80133,941,7,738,47:55.0,9,0,0.18
80134,685,13,1525,59:46.0,3,0,4.66
80135,1853,1,656,02:08.0,8,6.22,13.99
80136,1129,5,1851,46:17.0,4,0,3.97
80137,753,2,1416,48:05.0,9,0,0.01
80138,942,4,1275,11:48.0,4,0,1.98
80139,436,5,460,15:58.0,5,0,4.05
80140,1307,17,1364,23:00.0,1,0,1.39
80141,474,1,1488,03:36.0,10,0,13.07
80142,674,4,71,23:02.0,4,0,0.38
80143,573,4,1300,44:52.0,2,0,3.02
80144,1142,10,1306,06:13.0,6,0,6.26
80145,357,13,65,01:45.0,10,0,6.97
80146,1946,13,1579,16:55.0,7,0,8.71
80147,708,17,446,52:27.0,4,0,1.75
80148,1619,5,814,59:44.0,1,0,1.09
80149,1541,4,1902,50:47.0,7,0,3.95
80150,218,20,470,12:48.0,7,0,9.49
80151,1343,17,381,42:45.0,10,0,3.64
80152,1207,13,1612,57:54.0,1,46.04,1.22
80153,574,1,835,33:27.0,1,0,0
80154,1328,10,890,43:50.0,4,18.29,3
80155,394,17,1357,01:43.0,8,20.25,15.76
80156,1884,4,881,52:49.0,1,0,1.68
80157,1762,7,1877,18:19.0,4,0,6.95
80158,685,1,1412,00:18.0,10,0,12.15
80159,371,20,492,58:59.0,8,0,1.86
80160,276,1,516,09:09.0,9,0,12.98
80161,150,4,1781,12:32.0,2,0,0.44
80162,298,17,1872,21:08.0,7,0,10.52
80163,63,1,1628,31:06.0,5,0,9.92
80164,1411,17,1005,48:41.0,1,0,1.92
80165,819,1,460,01:43.0,2,0,0.88
80166,53,20,1928,58:42.0,8,0,11.1
80167,1521,1,217,21:13.0,4,0,4.92
80168,516,20,1625,43:03.0,2,0,2.77
80169,662,5,1609,40:23.0,1,0,1.13
80170,1747,7,60,34:40.0,7,0,13.58
80171,461,4,105,39:10.0,7,0,7.61
80172,479,4,495,25:14.0,8,0,8.92
80173,1790,4,734,52:48.0,9,0,9.89
80174,1640,20,1188,57:00.0,3,0,1.49
80175,179,10,1068,58:56.0,3,0,1.75
80176,1801,17,1661,39:23.0,9,0,0.71
80177,1671,13,614,20:41.0,5,45.55,3.67
80178,636,5,3,37:24.0,2,0,1.38
80179,1308,13,300,21:04.0,9,0,9.98
80180,70,20,378,00:06.0,10,0,3.6
80181,484,17,820,38:33.0,2,0,1.65
80182,491,7,1689,48:48.0,9,0,1.8
80183,864,4,910,22:12.0,10,0,2.79
80184,1090,13,26,37:39.0,5,0,4.19
80185,73,5,944,04:48.0,3,0,0.95
80186,1166,7,313,36:09.0,6,0,9.92
80187,547,2,1964,19:07.0,1,36.83,0.95
80188,1238,20,834,30:39.0,3,28.21,4.06
80189,359,10,591,46:20.0,8,0,6.52
80190,1803,10,1914,41:22.0,8,0,14.57
80191,207,2,1021,34:37.0,2,0,1.25
80192,364,10,209,38:56.0,5,0,4.62
80193,1876,13,271,24:01.0,10,0,19.74
80194,60,10,357,06:33.0,8,0,6.32
80195,1318,20,1818,12:29.0,3,0,0.18
80196,942,2,1741,44:31.0,3,0,3.29
80197,283,2,1468,10:17.0,5,0,9.66
80198,143,20,1346,46:00.0,3,0,0.78
80199,1049,13,182,26:17.0,4,0,1.31
80200,409,13,199,19:47.0,5,0,3.21
80201,1895,13,1667,11:59.0,2,0,0.88
80202,559,17,1794,52:34.0,3,25.08,5.69
80203,733,5,1031,49:12.0,3,0,2.44
80204,1428,10,1001,13:03.0,7,0,13.26
80205,1811,17,1906,28:12.0,4,0,2.93
80206,1459,17,1997,19:28.0,9,0,6.88
80207,1875,17,567,29:14.0,4,43.22,6.61
80208,1613,7,291,43:44.0,4,27.53,1.72
80209,236,17,348,06:29.0,10,31.86,14.07
80210,267,17,1807,00:11.0,3,0,0.72
80211,1845,1,1427,11:11.0,5,0,9.82
80212,1035,10,1642,06:31.0,2,0,3.23
80213,1979,5,83,39:31.0,2,0,1.34
80214,1246,20,1160,58:33.0,4,0,7.67
80215,1407,13,1584,35:46.0,8,0,5.48
80216,1686,1,208,20:15.0,8,0,9.42
80217,735,20,1111,41:10.0,1,0,0.22
80218,1341,7,1621,16:52.0,10,32.19,9.4
80219,208,10,1368,54:31.0,4,0,1.43
80220,932,5,1378,08:29.0,6,0,2.03
80221,1896,4,1315,45:14.0,4,0,1.38
80222,1243,17,2,26:14.0,4,0,4.11
80223,1685,4,96,21:02.0,3,0,2.59
80224,1700,4,1793,57:20.0,3,0,0.31
80225,1291,10,1884,40:51.0,9,0,5.84
80226,1590,20,981,28:55.0,6,0,5.99
80227,1547,17,407,36:10.0,4,33.34,2.27
80228,1443,13,1108,46:38.0,7,0,4.56
80229,20,10,91,06:46.0,4,0,5.63
80230,184,2,150,22:29.0,8,0,5.87
80231,1854,20,1816,50:22.0,10,0,6.26
80232,292,20,1296,41:19.0,9,0,15.59
80233,754,5,716,12:49.0,7,0,11.66
80234,1531,20,179,24:33.0,6,0,3.66
80235,128,4,462,22:47.0,1,43.48,1.21
80236,844,5,1043,10:15.0,6,35.11,1.91
80237,912,5,18,16:12.0,2,0,0.38
80238,602,7,1571,36:21.0,1,28.63,0.95
80239,1955,20,1667,49:37.0,4,42.58,2.7
80240,1446,2,211,09:35.0,4,0,5.52
80241,1880,7,375,57:20.0,7,0,2.65
80242,1361,2,204,35:47.0,9,0,15.51
80243,1972,4,259,20:35.0,3,0,1.48
80244,782,5,1304,03:57.0,5,0,4.91
80245,1693,1,522,18:26.0,9,0,10.76
80246,587,17,1494,11:17.0,5,0,6.82
80247,663,7,22,08:47.0,3,0,5.62
80248,1371,17,1615,01:25.0,10,0,2.65
80249,1488,17,1863,34:26.0,3,0,5.45
80250,1992,1,565,04:16.0,6,0,11.25
80251,389,4,458,43:19.0,5,0,7.25
80252,348,13,1709,45:59.0,6,0,1.49
80253,5,2,1772,46:01.0,10,0,7.48
80254,1564,1,987,01:27.0,7,0,3.71
80255,1926,5,1545,20:29.0,8,25.22,8.15
80256,1972,17,1400,03:39.0,9,0,6.56
80257,1607,5,1231,38:10.0,1,18.03,1.79
80258,553,13,336,41:59.0,2,0,1.79
80259,1199,4,257,19:03.0,5,0,9
80260,1882,5,743,19:29.0,6,36.21,1.51
80261,1711,7,229,38:01.0,5,0,0.51
80262,1545,5,1876,05:50.0,8,0,8.34
80263,421,2,1949,13:07.0,7,0,1.95
80264,1690,4,189,21:52.0,5,0,8.54
80265,457,2,1523,00:44.0,9,0,9.75
80266,341,10,1896,08:39.0,1,0,0.9
80267,739,7,1909,36:31.0,2,0,3.34
80268,482,2,1687,05:15.0,2,44.61,0.51
80269,241,5,999,24:31.0,2,0,2.84
80270,789,13,268,10:39.0,5,0,3.11
80271,1902,2,331,30:01.0,9,0,10.18
80272,1959,7,623,40:17.0,4,0,1.79
80273,598,1,1807,09:02.0,6,0,2.19
80274,1140,4,1810,48:44.0,5,0,6.6
80275,273,1,400,07:16.0,5,12.93,5.91
80276,530,2,385,44:24.0,6,0,2.05
80277,1802,5,941,23:24.0,1,0,0.51
80278,1928,10,1616,37:10.0,5,0,1.71
80279,1164,2,354,21:18.0,1,0,1.93
80280,1036,5,1086,00:57.0,6,0,10.53
80281,1852,4,22,50:08.0,4,0,1.69
80282,495,4,619,02:19.0,4,0,5.35
80283,1920,17,1052,06:21.0,6,0,11.91
80284,1939,20,1454,46:04.0,1,0,1.22
80285,1539,4,148,01:06.0,3,0,4.62
80286,1438,20,1495,54:05.0,7,0,3.73
80287,324,10,546,34:25.0,6,26.79,7.07
80288,1991,2,973,26:11.0,6,0,7.44
80289,441,17,343,25:14.0,7,0,8.87
80290,66,17,1659,45:16.0,7,0,10.74
80291,420,20,1108,35:48.0,6,0,11.08
80292,1335,20,1253,40:04.0,1,0,0.16
80293,681,17,31,19:46.0,1,0,0.11
80294,1212,10,775,46:59.0,7,35.93,3.9
80295,1053,2,740,41:04.0,2,27.47,0.14
80296,1015,1,1038,09:54.0,4,0,1.44
80297,1576,7,1731,55:53.0,4,0,2.53
80298,1511,10,949,58:56.0,1,0,1.91
80299,584,1,1322,04:42.0,4,0,5.66
80300,936,20,109,01:29.0,9,0,8.72
80301,1638,13,1067,11:46.0,5,0,3.99
80302,1690,13,226,00:35.0,7,0,3.75
80303,1111,5,1901,41:00.0,4,0,7.4
80304,731,13,1019,22:49.0,7,0,7.87
80305,161,4,1969,28:18.0,7,0,12.67
80306,1557,4,716,16:19.0,5,0,7.66
80307,630,4,1091,01:09.0,2,0,2.27
80308,1896,13,136,02:49.0,8,9.78,9.33
80309,1393,2,1743,57:21.0,9,0,17.81
80310,696,20,1695,26:04.0,2,0,1.25
80311,1112,17,322,50:16.0,1,0,0.18
80312,1937,1,1996,56:13.0,3,15.03,2.58
80313,1194,17,445,19:47.0,3,0,1.52
80314,1351,20,1792,10:50.0,8,0,12.94
80315,853,13,198,08:18.0,2,32.74,2.11
80316,1421,1,795,41:03.0,7,0,4.31
80317,736,4,1022,16:29.0,9,0,16.35
80318,1663,5,1809,32:03.0,6,0,0.11
80319,877,10,1715,19:54.0,6,0,2.91
80320,1113,5,581,44:16.0,1,0,0.58
80321,967,10,1470,56:52.0,7,0,12.88
80322,1815,2,1468,28:27.0,8,0,4.57
80323,1043,7,267,18:33.0,7,0,11.87
80324,565,10,1626,14:46.0,2,0,0.14
80325,1577,10,517,01:38.0,5,0,4.17
80326,1146,10,858,25:55.0,6,0,7.85
80327,466,4,422,53:22.0,2,0,1.23
80328,732,1,568,39:43.0,1,31.68,0.3
80329,1903,2,716,55:46.0,2,0,2.76
80330,1724,7,1298,16:39.0,3,0,3.78
80331,741,7,880,37:35.0,3,25.21,0.63
80332,215,7,1350,17:33.0,2,0,2.72
80333,247,4,1907,22:35.0,7,0,2.73
80334,973,17,933,35:01.0,4,0,2.62
80335,1121,4,1147,53:19.0,4,0,5.93
80336,588,7,1046,10:28.0,1,0,0.7
80337,955,10,860,12:29.0,6,0,2.93
80338,1181,10,779,19:25.0,2,1.02,0.56
80339,913,5,1821,30:55.0,9,0,3.57
80340,797,5,1839,00:17.0,7,0,7.8
80341,698,2,767,54:09.0,6,0,4.86
80342,643,10,1314,53:47.0,3,0,5.68
80343,1895,10,1970,34:57.0,4,23.68,3.48
80344,1006,7,1541,32:35.0,6,0,11.68
80345,400,20,965,46:31.0,6,30.48,0.3
80346,445,2,1390,29:31.0,6,32.73,10.29
80347,997,2,703,32:33.0,10,0,12.84
80348,93,13,1686,16:12.0,9,0,1.03
80349,379,4,384,56:17.0,5,0,3.34
80350,815,7,1414,17:34.0,8,0,0.92
80351,948,7,1524,32:08.0,8,0,4.9
80352,71,4,1028,04:00.0,7,0,4.43
80353,296,13,1638,24:03.0,4,0,1.54
80354,724,1,730,38:41.0,5,24.96,0.28
80355,464,4,634,09:54.0,10,0,11.67
80356,1010,10,1292,07:21.0,3,0,2.25
80357,1386,5,1081,41:04.0,9,0,4.56
80358,1623,2,1855,58:06.0,10,0,11.68
80359,398,10,1933,01:37.0,3,0,3.34
80360,698,5,167,08:03.0,1,0,0.41
80361,159,5,1364,47:10.0,2,0,0.5
80362,222,20,1511,25:25.0,2,0,1.43
80363,99,1,1017,57:15.0,1,0,1.3
80364,434,13,1597,04:00.0,8,0,0.89
80365,1422,4,1638,18:22.0,6,0,11.44
80366,1958,5,1893,02:30.0,2,0,2.11
80367,92,2,1919,09:04.0,2,0,1.61
80368,548,17,303,49:46.0,2,0,0.11
80369,1762,13,1479,09:30.0,8,0,9.12
80370,124,10,1723,42:19.0,5,0,9.97
80371,1505,17,847,03:31.0,3,0,2.09
80372,119,10,1344,05:47.0,10,0,7.36
80373,649,4,1539,21:02.0,8,0,6.41
80374,1143,4,1854,09:02.0,8,0,2.39
80375,1547,20,1708,39:11.0,8,23.24,0.26
80376,1312,5,1901,01:05.0,9,0,11.17
80377,984,1,1595,22:46.0,3,0,2.4
80378,167,5,1144,19:32.0,3,0,0.5
80379,796,4,1084,23:19.0,9,0,3.5
80380,1832,20,617,34:15.0,6,0,0.54
80381,128,1,758,35:05.0,1,0,0.58
80382,1562,1,69,55:30.0,9,0,7.21
80383,981,2,1078,06:03.0,10,0,3.55
80384,1846,10,236,05:24.0,1,45.51,0.65
80385,491,20,1134,38:45.0,9,0,10.46
80386,108,2,1469,18:57.0,8,29.31,1.36
80387,1946,20,697,20:27.0,10,20.99,16.66
80388,1190,1,1030,47:05.0,3,6.88,0.98
80389,851,5,1156,30:20.0,9,0,15.28
80390,1263,13,238,29:38.0,7,0,7.91
80391,1818,13,268,45:01.0,10,0,11.58
80392,837,5,660,16:40.0,6,0,8.58
80393,293,13,461,28:10.0,3,49.69,4.26
80394,476,13,1991,50:50.0,2,0,1.2
80395,1121,4,712,10:40.0,8,0,7.38
80396,1568,17,979,49:44.0,1,0,0.78
80397,1988,7,505,56:31.0,8,27.5,14.89
